draw,strategy,cost,effect,perspective,jurisdiction
203,KA-ECT,14529.061677958913,6.430407752603688,societal,NZ
203,IV-KA,12473.320768230935,5.708070991366087,societal,NZ
203,IN-EKA,15243.070139691483,5.632391462709726,societal,NZ
203,PO-PSI,27860.031391502365,5.436217251511293,societal,NZ
203,PO-KA,5693.622805326237,4.413057252551141,societal,NZ
203,rTMS,9108.11257227768,4.056570228526511,societal,NZ
203,UC+Li,5564.26000661332,2.496271569627495,societal,NZ
203,UC+AA,6456.314286378379,3.0471904444658438,societal,NZ
204,UC,5633.661024774059,2.6509001626944753,societal,NZ
204,ECT,20036.024020117697,4.970687559478594,societal,NZ
204,KA-ECT,22589.086242309186,6.798112926209706,societal,NZ
204,IV-KA,14148.96218085889,5.555861038841114,societal,NZ
204,IN-EKA,24558.222144101877,4.767582821268313,societal,NZ
204,PO-PSI,19506.89787411094,7.13640342981685,societal,NZ
204,PO-KA,7829.779031176788,4.632935084174527,societal,NZ
204,rTMS,12469.50382808959,3.4840223789527824,societal,NZ
204,UC+Li,6714.589077167108,3.2050526217685547,societal,NZ
204,UC+AA,6814.962902097879,3.2361394826921446,societal,NZ
205,UC,3499.778138553064,2.6105814785897827,societal,NZ
205,ECT,19053.218677239416,7.208952950867837,societal,NZ
205,KA-ECT,17780.761479354678,7.218811112661604,societal,NZ
205,IV-KA,11264.393735908856,6.449608370079587,societal,NZ
205,IN-EKA,19198.589688823344,5.139105255280909,societal,NZ
205,PO-PSI,30730.150720710324,5.378102812123275,societal,NZ
205,PO-KA,10338.183776745342,3.581723154153974,societal,NZ
205,rTMS,13259.284262225598,3.8136622080240126,societal,NZ
205,UC+Li,5708.761502609662,2.5549949144085287,societal,NZ
205,UC+AA,6363.28739567123,2.680096734486558,societal,NZ
206,UC,4392.353654626528,2.9313445171055603,societal,NZ
206,ECT,17873.37484341872,6.666082681120501,societal,NZ
206,KA-ECT,19076.868286903897,6.014032550038994,societal,NZ
206,IV-KA,9798.114775993175,6.759107512845918,societal,NZ
206,IN-EKA,17059.195860947013,5.993724951234378,societal,NZ
206,PO-PSI,23784.69400559567,6.001830348914803,societal,NZ
206,PO-KA,9605.547740344895,5.263135453163194,societal,NZ
206,rTMS,9778.374879441824,3.805878473239231,societal,NZ
206,UC+Li,5932.895461773344,3.668978764116059,societal,NZ
206,UC+AA,8247.825161617659,3.202114929497076,societal,NZ
207,UC,5618.886298023153,3.8191798661354706,societal,NZ
207,ECT,16143.928836794354,6.749322284803823,societal,NZ
207,KA-ECT,12683.812112184763,4.632342876853843,societal,NZ
207,IV-KA,12970.939323075421,5.43362303810339,societal,NZ
207,IN-EKA,17940.869300341034,5.1461181225118064,societal,NZ
207,PO-PSI,24697.981354015457,6.902224200507119,societal,NZ
207,PO-KA,8129.166302388467,4.0518460289578995,societal,NZ
207,rTMS,11980.332477918579,3.891434462526899,societal,NZ
207,UC+Li,6631.844020406768,3.2612946469036,societal,NZ
207,UC+AA,6090.242360303589,3.2420841150928483,societal,NZ
208,UC,5012.828643543685,3.239913517683416,societal,NZ
208,ECT,14194.062740070773,5.030912172983682,societal,NZ
208,KA-ECT,16485.29140744064,7.714436620429434,societal,NZ
208,IV-KA,11256.559801892234,5.327531618239816,societal,NZ
208,IN-EKA,23945.506023623748,4.572816063644646,societal,NZ
208,PO-PSI,17285.9839087855,5.871495104379605,societal,NZ
208,PO-KA,7273.739073126894,3.9202522081480478,societal,NZ
208,rTMS,9649.243088202618,4.245752823623392,societal,NZ
208,UC+Li,5988.853726118621,3.653490536343119,societal,NZ
208,UC+AA,9538.770777921593,3.0285605692212183,societal,NZ
209,UC,5278.34863464467,2.7453933187004327,societal,NZ
209,ECT,12460.920840339082,6.032073877265784,societal,NZ
209,KA-ECT,16324.34499967409,7.323528217792413,societal,NZ
209,IV-KA,17872.689466751894,4.9987695946069115,societal,NZ
209,IN-EKA,18333.49877753815,4.962126192133251,societal,NZ
209,PO-PSI,26978.994243548736,6.210840649563828,societal,NZ
209,PO-KA,9926.143690922176,3.044164757678875,societal,NZ
209,rTMS,5226.140259608655,3.7520609139949253,societal,NZ
209,UC+Li,7316.760225052451,2.717175984197202,societal,NZ
209,UC+AA,2789.3147244287397,3.4855897031096044,societal,NZ
210,UC,5243.657223702715,2.454895796600285,societal,NZ
210,ECT,12043.38119783721,5.72420502429226,societal,NZ
210,KA-ECT,18386.87361115879,6.436316251435294,societal,NZ
210,IV-KA,13235.159797438799,3.5017613359669264,societal,NZ
210,IN-EKA,16572.592539488804,4.3243676234533694,societal,NZ
210,PO-PSI,23718.296608137538,5.569561793207889,societal,NZ
210,PO-KA,9196.76566984365,3.3843979370039654,societal,NZ
210,rTMS,10090.982952661505,4.279168211605853,societal,NZ
210,UC+Li,8227.976923874347,3.2591170144532624,societal,NZ
210,UC+AA,7454.242046093524,2.298068603718818,societal,NZ
211,UC,2608.0437956869764,3.42238718789085,societal,NZ
211,ECT,14983.319119055788,7.442810151838739,societal,NZ
211,KA-ECT,13193.089888605879,7.467911925575877,societal,NZ
211,IV-KA,16672.044601359634,5.793793925850086,societal,NZ
211,IN-EKA,21106.326022364196,5.00513364849461,societal,NZ
211,PO-PSI,17145.59271437044,7.084458348568279,societal,NZ
211,PO-KA,7083.713540292401,4.80268995382981,societal,NZ
211,rTMS,6873.931386857493,3.41027016774611,societal,NZ
211,UC+Li,7722.104879066683,3.3263488555210787,societal,NZ
211,UC+AA,9034.585666459563,3.1608846704707414,societal,NZ
212,UC,3158.1022270421427,3.44603379986586,societal,NZ
212,ECT,13230.323046733176,7.058951050813635,societal,NZ
212,KA-ECT,18088.23803639029,5.611193594851417,societal,NZ
212,IV-KA,12410.736913426423,7.037356199506959,societal,NZ
212,IN-EKA,21971.94583405784,4.965489348196722,societal,NZ
212,PO-PSI,30376.71700978449,6.168534772162489,societal,NZ
212,PO-KA,8314.301345394191,3.8450248967045386,societal,NZ
212,rTMS,10467.696051579196,4.517721708208472,societal,NZ
212,UC+Li,4996.72541747997,4.212247910623474,societal,NZ
212,UC+AA,6871.611566196823,2.7561152442307297,societal,NZ
213,UC,5997.632076920245,2.8566028821308653,societal,NZ
213,ECT,17278.544662458324,6.26659309419317,societal,NZ
213,KA-ECT,17790.60849764534,7.444204183900863,societal,NZ
213,IV-KA,12727.242643975014,4.103127753683783,societal,NZ
213,IN-EKA,15515.025039622433,5.557645990874489,societal,NZ
213,PO-PSI,24339.317055492265,5.5810149577828625,societal,NZ
213,PO-KA,5962.138977113788,3.852158207234491,societal,NZ
213,rTMS,5956.402720076105,3.9493596406492335,societal,NZ
213,UC+Li,5281.874903302743,3.0167060545073423,societal,NZ
213,UC+AA,6904.627204764865,3.3819853154263693,societal,NZ
214,UC,7093.197932209945,2.244058290218393,societal,NZ
214,ECT,18478.143129901568,7.278481248812057,societal,NZ
214,KA-ECT,15273.175412181548,7.182912359127428,societal,NZ
214,IV-KA,10855.916876655961,5.629982006293117,societal,NZ
214,IN-EKA,26036.524053618203,5.363363739578788,societal,NZ
214,PO-PSI,27543.04186616721,5.655752544036286,societal,NZ
214,PO-KA,5773.915002613498,4.3749190736757555,societal,NZ
214,rTMS,12413.21630972783,3.236416071705176,societal,NZ
214,UC+Li,4733.892758187966,3.563133868117034,societal,NZ
214,UC+AA,5621.483301213832,2.803738276442394,societal,NZ
215,UC,4576.401418271823,2.3171912979049254,societal,NZ
215,ECT,12077.634461350895,7.062742333429847,societal,NZ
215,KA-ECT,13424.205762191626,5.561915078954646,societal,NZ
215,IV-KA,10424.937551165263,6.012368851756892,societal,NZ
215,IN-EKA,19212.31276801244,4.721251353130629,societal,NZ
215,PO-PSI,25221.793987578036,4.603434053712278,societal,NZ
215,PO-KA,8742.058480662548,4.7300610188421865,societal,NZ
215,rTMS,9181.383051808558,4.5029622558982085,societal,NZ
215,UC+Li,4647.004681256353,4.063954496626785,societal,NZ
215,UC+AA,7216.291131833352,3.0317237050609136,societal,NZ
216,UC,4980.126364631688,2.946367617094529,societal,NZ
216,ECT,18660.84868925315,5.638656698023189,societal,NZ
216,KA-ECT,15331.182662986907,7.932672602865232,societal,NZ
216,IV-KA,10511.162662040351,6.130373154132114,societal,NZ
216,IN-EKA,26797.74393203484,4.75892298383502,societal,NZ
216,PO-PSI,28406.811632876528,5.077046174928113,societal,NZ
216,PO-KA,9132.099947101713,4.619654391592061,societal,NZ
216,rTMS,10946.07656432043,3.6772139639823025,societal,NZ
216,UC+Li,4006.699901319393,3.7516260323747526,societal,NZ
216,UC+AA,4111.235586528764,3.0413247538787327,societal,NZ
217,UC,5941.18186641997,3.095948867936518,societal,NZ
217,ECT,20845.02793436944,7.320087322065419,societal,NZ
217,KA-ECT,15711.355640860482,7.024582041866295,societal,NZ
217,IV-KA,11881.57324363891,4.392476265657711,societal,NZ
217,IN-EKA,16238.404334062587,4.663543455812084,societal,NZ
217,PO-PSI,14818.897485720317,6.037994774601314,societal,NZ
217,PO-KA,7626.392233020439,3.4962636592130556,societal,NZ
217,rTMS,10808.425730554663,4.357936372345479,societal,NZ
217,UC+Li,6272.441374637867,3.3379659123955148,societal,NZ
217,UC+AA,7828.019012452597,3.540110180238346,societal,NZ
218,UC,5307.403569719689,2.5876938747826195,societal,NZ
218,ECT,15829.802296533542,7.456384520660383,societal,NZ
218,KA-ECT,15911.798294858945,8.888145405219188,societal,NZ
218,IV-KA,10685.922665036538,5.522684909338095,societal,NZ
218,IN-EKA,17310.057615974656,5.133962501552157,societal,NZ
218,PO-PSI,16288.891536823625,5.563166560946623,societal,NZ
218,PO-KA,6361.818199477149,4.581203008735375,societal,NZ
218,rTMS,11988.894751017815,4.323003093557276,societal,NZ
218,UC+Li,3154.0087669693294,4.52103482646394,societal,NZ
218,UC+AA,7413.3919168692155,2.8117504297535,societal,NZ
219,UC,5157.12791899094,3.088094911251346,societal,NZ
219,ECT,12999.45384914531,6.65833333387366,societal,NZ
219,KA-ECT,15873.846993328925,6.6360742065789795,societal,NZ
219,IV-KA,10284.30216061229,4.497130097182243,societal,NZ
219,IN-EKA,20583.345880861536,5.351179661909803,societal,NZ
219,PO-PSI,27574.417980381862,6.655940202108187,societal,NZ
219,PO-KA,8486.510315022302,4.180364701069858,societal,NZ
219,rTMS,11679.327728862378,3.3212412300790324,societal,NZ
219,UC+Li,4919.194340985024,3.0178999642883775,societal,NZ
219,UC+AA,8512.078482795034,3.671394257070038,societal,NZ
220,UC,5487.305237044995,3.5359649326058986,societal,NZ
220,ECT,12362.151652764036,6.778876095888784,societal,NZ
220,KA-ECT,17561.889500658926,7.7621938934964225,societal,NZ
220,IV-KA,11711.939418619506,5.230539978112943,societal,NZ
220,IN-EKA,22163.63407424396,5.52570150031474,societal,NZ
220,PO-PSI,21658.274025765993,5.951139462918099,societal,NZ
220,PO-KA,6412.339049537521,3.0011633895042364,societal,NZ
220,rTMS,10400.919262827458,4.304452678127316,societal,NZ
220,UC+Li,6314.48017090407,2.5252191411228164,societal,NZ
220,UC+AA,6508.810797892936,2.0908261199744596,societal,NZ
221,UC,6369.701107654185,2.456972708940957,societal,NZ
221,ECT,18766.210828379688,7.256695714947316,societal,NZ
221,KA-ECT,14847.933766123784,5.980493543859029,societal,NZ
221,IV-KA,12875.925540965845,4.90897317397185,societal,NZ
221,IN-EKA,20409.93856863283,4.710303445515849,societal,NZ
221,PO-PSI,16094.207927671832,4.215625584700432,societal,NZ
221,PO-KA,8340.026372741895,4.163065352201625,societal,NZ
221,rTMS,8893.820366171736,4.347931919546893,societal,NZ
221,UC+Li,7408.130731958934,3.3637276393190954,societal,NZ
221,UC+AA,6523.1618103261935,3.450071516556942,societal,NZ
222,UC,3643.0644303004246,3.1115765273738485,societal,NZ
222,ECT,16655.65791546646,7.044184166734103,societal,NZ
222,KA-ECT,11221.365541241374,6.314780257171954,societal,NZ
222,IV-KA,9804.341867941333,5.569920868086449,societal,NZ
222,IN-EKA,21922.978319071935,5.898026244467589,societal,NZ
222,PO-PSI,22525.172598159632,5.601942001352628,societal,NZ
222,PO-KA,9724.508028318121,4.677946163118183,societal,NZ
222,rTMS,12535.303022375947,4.144364001504918,societal,NZ
222,UC+Li,4611.4600575440745,2.8334358226110967,societal,NZ
222,UC+AA,4827.882851317499,3.5310259173792367,societal,NZ
223,UC,6188.5968230870085,3.9246810706931905,societal,NZ
223,ECT,17529.31599696972,7.430270862027989,societal,NZ
223,KA-ECT,15969.942835712103,5.959225764930529,societal,NZ
223,IV-KA,14125.198331043883,5.792376526567581,societal,NZ
223,IN-EKA,20429.77749736357,5.232422888379794,societal,NZ
223,PO-PSI,26615.92741229103,7.027053487882849,societal,NZ
223,PO-KA,9942.478377225434,4.826532211404208,societal,NZ
223,rTMS,11691.605745125857,4.257031276212388,societal,NZ
223,UC+Li,5446.596321558457,3.87828233745657,societal,NZ
223,UC+AA,5047.7069035970335,3.7269457761479416,societal,NZ
224,UC,3805.477060233965,3.1429016433973667,societal,NZ
224,ECT,12464.538124721523,6.942711186459541,societal,NZ
224,KA-ECT,17881.261709252318,5.564719637653001,societal,NZ
224,IV-KA,13051.749077546197,5.095455456217103,societal,NZ
224,IN-EKA,23524.586883253476,5.0007954132406445,societal,NZ
224,PO-PSI,26977.104926940192,5.23394483598783,societal,NZ
224,PO-KA,7116.001652858957,4.224816818339349,societal,NZ
224,rTMS,11713.404960485112,4.8386885439027445,societal,NZ
224,UC+Li,5033.793897908548,4.03842407232884,societal,NZ
224,UC+AA,3962.451615184017,2.6029052994538553,societal,NZ
225,UC,4041.2215438132253,2.323745655279639,societal,NZ
225,ECT,10249.23483063726,6.830399129710238,societal,NZ
225,KA-ECT,17250.763057952485,7.341464857844599,societal,NZ
225,IV-KA,13726.181715303783,5.685931895220773,societal,NZ
225,IN-EKA,22631.052704601494,4.958280628254639,societal,NZ
225,PO-PSI,19065.033058471276,6.846251344656637,societal,NZ
225,PO-KA,7116.3318008283095,3.9386422207425444,societal,NZ
225,rTMS,9644.164248391204,3.5435945403517435,societal,NZ
225,UC+Li,5499.083541612681,3.672026960781733,societal,NZ
225,UC+AA,7487.678434944578,2.7510849667871855,societal,NZ
226,UC,4512.294627051256,3.537166502385122,societal,NZ
226,ECT,16489.200353201824,8.160052031478834,societal,NZ
226,KA-ECT,22130.448608095347,8.029863761703945,societal,NZ
226,IV-KA,8530.328623860496,6.034702246143396,societal,NZ
226,IN-EKA,19787.57279321236,4.66941091787705,societal,NZ
226,PO-PSI,25840.07670266264,6.7561692276891865,societal,NZ
226,PO-KA,8751.247386506317,3.972915719194764,societal,NZ
226,rTMS,11484.91782718524,3.681206228962018,societal,NZ
226,UC+Li,6260.019742757144,3.348324966261433,societal,NZ
226,UC+AA,6693.587247570124,3.583121487520255,societal,NZ
227,UC,3959.806280184102,3.9725975371384665,societal,NZ
227,ECT,9536.74179211651,6.021865853396115,societal,NZ
227,KA-ECT,19295.741614796094,7.525882749791779,societal,NZ
227,IV-KA,11748.810698570735,5.45982650789892,societal,NZ
227,IN-EKA,21642.200341310465,4.8613583135253915,societal,NZ
227,PO-PSI,31965.90628967453,6.671479291385282,societal,NZ
227,PO-KA,9309.236526508452,3.9203059659777497,societal,NZ
227,rTMS,9841.223151188595,3.849767025639648,societal,NZ
227,UC+Li,4793.278349172641,3.6800820919728836,societal,NZ
227,UC+AA,6247.295939108257,3.5277019149251188,societal,NZ
228,UC,3929.8084371056684,3.8595203064209107,societal,NZ
228,ECT,12311.002024223815,6.675441869760349,societal,NZ
228,KA-ECT,20771.507586358235,6.486423612819898,societal,NZ
228,IV-KA,14131.171608582377,4.639571481539709,societal,NZ
228,IN-EKA,25808.470796730242,5.008489558979455,societal,NZ
228,PO-PSI,22017.9429601556,5.760654582058052,societal,NZ
228,PO-KA,9213.378904089079,4.149326824889737,societal,NZ
228,rTMS,8501.284621154446,3.8892317012081308,societal,NZ
228,UC+Li,4587.6454646760385,4.410271953970907,societal,NZ
228,UC+AA,6207.047572299388,3.615808393090202,societal,NZ
229,UC,5209.470083647772,2.507732974759016,societal,NZ
229,ECT,14982.135872361812,7.127202223448599,societal,NZ
229,KA-ECT,17341.08532719793,8.073801651265926,societal,NZ
229,IV-KA,14553.78848195466,6.14324039826083,societal,NZ
229,IN-EKA,18161.372910908012,4.352094531331108,societal,NZ
229,PO-PSI,21932.061973186028,6.156992752533377,societal,NZ
229,PO-KA,8818.680070298533,3.1970571571437314,societal,NZ
229,rTMS,9983.7735967765,4.079044612661592,societal,NZ
229,UC+Li,5666.946892421338,4.14563691950794,societal,NZ
229,UC+AA,7590.492103951219,3.855095954040449,societal,NZ
230,UC,4784.039479649768,3.4687387462534627,societal,NZ
230,ECT,19905.199183582557,7.5493547594181285,societal,NZ
230,KA-ECT,14177.504422999435,6.771691530211857,societal,NZ
230,IV-KA,11137.088236375508,5.842478174553429,societal,NZ
230,IN-EKA,22745.414220058134,4.496664395584558,societal,NZ
230,PO-PSI,25339.192569584688,4.384058134275091,societal,NZ
230,PO-KA,10162.917508702834,4.192575455593984,societal,NZ
230,rTMS,10111.727879688993,3.8451751430059695,societal,NZ
230,UC+Li,7375.233090016098,2.0812467793013107,societal,NZ
230,UC+AA,6976.745520743728,3.1470906212511514,societal,NZ
231,UC,4546.363612408317,3.863113272817816,societal,NZ
231,ECT,12338.011623432687,7.117436941788529,societal,NZ
231,KA-ECT,19246.884760471294,8.135367327281964,societal,NZ
231,IV-KA,10332.027288056237,4.986921770613368,societal,NZ
231,IN-EKA,24384.279629909593,5.255192784998067,societal,NZ
231,PO-PSI,17275.313266616206,5.568555988429384,societal,NZ
231,PO-KA,8579.573980772091,5.002658532927954,societal,NZ
231,rTMS,8641.53869361409,2.5428720050915294,societal,NZ
231,UC+Li,6627.86782288444,2.889839655028012,societal,NZ
231,UC+AA,4175.725682628624,1.7838370375079298,societal,NZ
232,UC,5813.980860197741,3.0643087252024834,societal,NZ
232,ECT,14323.030857863245,7.6112194903702095,societal,NZ
232,KA-ECT,20230.636390580756,8.454670038449725,societal,NZ
232,IV-KA,8518.161319582508,5.475814563232226,societal,NZ
232,IN-EKA,13533.146500207942,4.862370600886719,societal,NZ
232,PO-PSI,23756.920731166614,6.501290909810456,societal,NZ
232,PO-KA,8068.345821712847,4.874044282967949,societal,NZ
232,rTMS,11406.880266277789,5.077464338691571,societal,NZ
232,UC+Li,5621.644013656651,3.0294886496668103,societal,NZ
232,UC+AA,7344.517061442973,2.7988599864302284,societal,NZ
233,UC,6481.960768436536,2.8583909805273837,societal,NZ
233,ECT,13303.27089637803,6.122947423079106,societal,NZ
233,KA-ECT,20514.460982150744,6.858027715091663,societal,NZ
233,IV-KA,10395.832949674044,6.665746342336472,societal,NZ
233,IN-EKA,16575.320637353,5.021339644419796,societal,NZ
233,PO-PSI,28261.53075805115,4.694931911666341,societal,NZ
233,PO-KA,8720.390752108888,3.86693539471173,societal,NZ
233,rTMS,11645.565561668005,3.518674494040512,societal,NZ
233,UC+Li,6831.322838218633,4.052916533147356,societal,NZ
233,UC+AA,8206.011135885927,3.3256583241190514,societal,NZ
234,UC,4768.6990570703,2.711790211832578,societal,NZ
234,ECT,19413.10407245131,5.940403823865886,societal,NZ
234,KA-ECT,14370.268742505014,7.598832041529547,societal,NZ
234,IV-KA,10009.65799203376,4.834955551773711,societal,NZ
234,IN-EKA,14225.582951320941,4.710254096323689,societal,NZ
234,PO-PSI,24586.424880517534,6.194473382128559,societal,NZ
234,PO-KA,9426.959366449226,4.816138754199476,societal,NZ
234,rTMS,9618.25556089364,3.9009021618101403,societal,NZ
234,UC+Li,6612.18896269822,4.136285081464285,societal,NZ
234,UC+AA,7176.83987927648,2.9654345728947957,societal,NZ
235,UC,4007.1339989144544,2.2773973677938875,societal,NZ
235,ECT,16998.80901613057,6.962382818911646,societal,NZ
235,KA-ECT,20020.772337873317,6.88420649828315,societal,NZ
235,IV-KA,15517.336864729377,5.161117053790628,societal,NZ
235,IN-EKA,23821.07694882882,4.976754263006274,societal,NZ
235,PO-PSI,21958.246176603312,6.474024245854209,societal,NZ
235,PO-KA,8614.45417802599,4.714183655560156,societal,NZ
235,rTMS,10162.556844112398,3.9810534591415845,societal,NZ
235,UC+Li,8866.046391444526,4.092128322598087,societal,NZ
235,UC+AA,8011.957652979717,3.2558995791016945,societal,NZ
236,UC,6007.157200596669,3.258997388195726,societal,NZ
236,ECT,15078.614258322106,6.257148539787268,societal,NZ
236,KA-ECT,17716.789318180592,4.146616837709749,societal,NZ
236,IV-KA,12526.502098244104,5.158066743922748,societal,NZ
236,IN-EKA,26370.679993131536,5.011606442487053,societal,NZ
236,PO-PSI,19055.182902325192,5.960095876697506,societal,NZ
236,PO-KA,6430.818372406244,4.78404444942748,societal,NZ
236,rTMS,10581.89472867897,4.478919815554134,societal,NZ
236,UC+Li,5050.941849966522,3.517004048114073,societal,NZ
236,UC+AA,5088.969486402711,3.5507473909623575,societal,NZ
237,UC,5518.871180440122,3.2479025105137853,societal,NZ
237,ECT,15004.857094070823,6.831818312631032,societal,NZ
237,KA-ECT,23615.186879080087,6.743415168662187,societal,NZ
237,IV-KA,12346.612959275211,4.739711590573013,societal,NZ
237,IN-EKA,16526.956153606672,5.058687975855984,societal,NZ
237,PO-PSI,30519.667733509537,5.794975340598742,societal,NZ
237,PO-KA,7646.125206031814,4.255868853297375,societal,NZ
237,rTMS,8930.486658311354,4.147485727854411,societal,NZ
237,UC+Li,4203.290825785626,4.140469788333363,societal,NZ
237,UC+AA,6068.408782618755,3.560951742719071,societal,NZ
238,UC,3730.001402606124,3.3344200652731093,societal,NZ
238,ECT,17015.833823443492,6.807361657604718,societal,NZ
238,KA-ECT,14519.500173700728,7.224593370638269,societal,NZ
238,IV-KA,9042.359538164028,5.323065721432671,societal,NZ
238,IN-EKA,24117.652403821303,5.478021156242445,societal,NZ
238,PO-PSI,25075.914712702164,5.2201547392617265,societal,NZ
238,PO-KA,8968.38156826129,4.511628742618815,societal,NZ
238,rTMS,5359.368803539153,4.391314913158259,societal,NZ
238,UC+Li,5970.920599356369,4.101225623991536,societal,NZ
238,UC+AA,5466.621273620073,1.6116480934019999,societal,NZ
239,UC,5279.083858345185,3.1457818383409863,societal,NZ
239,ECT,9927.985117180644,5.7172003633067146,societal,NZ
239,KA-ECT,27643.262103019657,6.724950447261577,societal,NZ
239,IV-KA,13827.39744094054,5.044538120842131,societal,NZ
239,IN-EKA,11638.788404587372,4.897845051922457,societal,NZ
239,PO-PSI,23671.977198569475,5.6800974090653025,societal,NZ
239,PO-KA,7828.038746740412,4.658560962987382,societal,NZ
239,rTMS,9699.766097492387,3.367996916026318,societal,NZ
239,UC+Li,6583.421749874326,2.5253141223387883,societal,NZ
239,UC+AA,4129.49955980212,3.569590247350784,societal,NZ
240,UC,5507.020272135357,2.971302317462982,societal,NZ
240,ECT,10813.654485734785,5.933671247460739,societal,NZ
240,KA-ECT,17080.386383097237,5.563695428283298,societal,NZ
240,IV-KA,10152.428354941918,5.956631236723676,societal,NZ
240,IN-EKA,25709.221457156866,4.748339148404869,societal,NZ
240,PO-PSI,28782.441771580492,4.468751943530026,societal,NZ
240,PO-KA,8989.176861670418,4.017630951163511,societal,NZ
240,rTMS,10614.69123341594,3.8761237908801456,societal,NZ
240,UC+Li,7584.496811740601,3.062782175830041,societal,NZ
240,UC+AA,7878.648816586563,3.0602462683517335,societal,NZ
241,UC,4841.694521990336,2.908073053420395,societal,NZ
241,ECT,12462.980686517662,6.488720827274663,societal,NZ
241,KA-ECT,17780.731222573624,7.217116223566056,societal,NZ
241,IV-KA,12211.262864232156,6.058596184728565,societal,NZ
241,IN-EKA,23694.034464189474,4.369626006903319,societal,NZ
241,PO-PSI,29343.862502953856,5.050930858312117,societal,NZ
241,PO-KA,8881.783832206604,4.871843270821722,societal,NZ
241,rTMS,6177.366216674992,4.046489623264705,societal,NZ
241,UC+Li,5437.804663967621,3.1206173710323126,societal,NZ
241,UC+AA,8891.193262978608,2.873160429681291,societal,NZ
242,UC,4193.62307088195,3.037847470002547,societal,NZ
242,ECT,17056.76923889525,6.3866811311918985,societal,NZ
242,KA-ECT,22082.296909842382,7.477878095767681,societal,NZ
242,IV-KA,6554.4717006714245,5.1293731255450945,societal,NZ
242,IN-EKA,17752.631602593206,5.287616572057654,societal,NZ
242,PO-PSI,11875.91471812944,8.039207766974178,societal,NZ
242,PO-KA,8796.539142341315,4.589326082350615,societal,NZ
242,rTMS,12363.135432838293,5.171827026406312,societal,NZ
242,UC+Li,7044.8959735060835,3.97440654823581,societal,NZ
242,UC+AA,7182.966034250136,3.129237123316526,societal,NZ
243,UC,4524.204555995098,2.5869440041427287,societal,NZ
243,ECT,12938.957700901508,5.419555228525613,societal,NZ
243,KA-ECT,17734.44992260242,5.483799180496252,societal,NZ
243,IV-KA,12477.291310359276,5.474568574370361,societal,NZ
243,IN-EKA,20587.74119354675,4.686721057988005,societal,NZ
243,PO-PSI,40384.30185090252,7.0880927201442505,societal,NZ
243,PO-KA,6133.186249872916,4.639720852456139,societal,NZ
243,rTMS,8783.987714125353,3.492760136646293,societal,NZ
243,UC+Li,4391.913514651278,3.716108345379627,societal,NZ
243,UC+AA,6046.067670902597,3.683913012012602,societal,NZ
244,UC,5993.782214530439,3.6869571926057247,societal,NZ
244,ECT,12442.83970177769,6.880292488553608,societal,NZ
244,KA-ECT,20213.589758248054,6.573239642406431,societal,NZ
244,IV-KA,10070.570106517813,6.626664466043181,societal,NZ
244,IN-EKA,20909.983502928215,5.3815806504270425,societal,NZ
244,PO-PSI,20889.619940860364,5.024572426782245,societal,NZ
244,PO-KA,7145.825338261834,4.425587167566002,societal,NZ
244,rTMS,7871.559986365302,3.9950775956748084,societal,NZ
244,UC+Li,3973.7937743178,2.939976288765064,societal,NZ
244,UC+AA,7939.275747587625,3.501895260138947,societal,NZ
245,UC,4608.123234613134,2.4911178454615235,societal,NZ
245,ECT,11917.789345421967,6.201385403246949,societal,NZ
245,KA-ECT,20255.81472075852,7.835421122209892,societal,NZ
245,IV-KA,10758.670661295077,4.692555301810652,societal,NZ
245,IN-EKA,21071.374551465335,4.5058790176244905,societal,NZ
245,PO-PSI,22408.73680569399,7.06022087234963,societal,NZ
245,PO-KA,9240.673142848653,4.594784587350871,societal,NZ
245,rTMS,7456.161997774554,4.10569828373533,societal,NZ
245,UC+Li,7275.188748945032,3.312183167117232,societal,NZ
245,UC+AA,8891.5597259814,3.8463726447591036,societal,NZ
246,UC,6663.732832143473,3.1526215632656767,societal,NZ
246,ECT,16762.175099418037,7.631349830664872,societal,NZ
246,KA-ECT,19565.878779741415,6.548889302988808,societal,NZ
246,IV-KA,10878.642908680347,5.666988467641617,societal,NZ
246,IN-EKA,14837.754312215126,4.914044650781484,societal,NZ
246,PO-PSI,30482.735591151268,4.246996919067775,societal,NZ
246,PO-KA,10301.723152691773,5.173424531221896,societal,NZ
246,rTMS,9080.470768339048,4.2716954139359045,societal,NZ
246,UC+Li,6003.777272287592,4.1149951842193415,societal,NZ
246,UC+AA,8375.756399877917,2.4999646384084957,societal,NZ
247,UC,5587.2624134641765,2.8971860731783763,societal,NZ
247,ECT,15248.4977115543,5.917462479224148,societal,NZ
247,KA-ECT,24118.479741922925,7.936055637912318,societal,NZ
247,IV-KA,10150.572090067582,4.565772575162837,societal,NZ
247,IN-EKA,18457.30947608861,5.260701587654784,societal,NZ
247,PO-PSI,26201.029219731114,7.002506259814595,societal,NZ
247,PO-KA,9184.879583271279,5.081741415451744,societal,NZ
247,rTMS,10653.710801220876,3.3053506348945048,societal,NZ
247,UC+Li,5765.1617626237185,4.030044869954333,societal,NZ
247,UC+AA,6927.867900065496,3.4515451843118736,societal,NZ
248,UC,4681.251684753867,2.4850940757290774,societal,NZ
248,ECT,14629.967807861669,6.747237954426123,societal,NZ
