draw,strategy,cost,effect,perspective,jurisdiction
269,KA-ECT,20948.04064454866,7.020876380701638,healthcare,AU
269,IV-KA,15377.5393812175,4.441229724290787,healthcare,AU
269,IN-EKA,14677.179474676295,3.6932193606831873,healthcare,AU
269,PO-PSI,21502.927299383562,6.129358821363803,healthcare,AU
269,PO-KA,8154.287866898501,4.589605146635928,healthcare,AU
269,rTMS,7177.886337867836,4.401577371307011,healthcare,AU
269,UC+Li,6287.553021886798,3.866527140732999,healthcare,AU
269,UC+AA,4350.132951373927,3.3557454293988953,healthcare,AU
270,UC,3812.2347600824733,2.801338373724319,healthcare,AU
270,ECT,16603.09469590915,6.5728748850047305,healthcare,AU
270,KA-ECT,15019.610070772384,7.005645840565976,healthcare,AU
270,IV-KA,8171.161711890893,6.305187177128807,healthcare,AU
270,IN-EKA,19178.863922014996,5.671129966553195,healthcare,AU
270,PO-PSI,22367.341564519786,5.581139209274734,healthcare,AU
270,PO-KA,6853.71982004323,5.025704359015845,healthcare,AU
270,rTMS,8581.137685343048,4.322297716207588,healthcare,AU
270,UC+Li,5541.057122796852,2.5120183500541904,healthcare,AU
270,UC+AA,6201.5603050989475,2.610445892818576,healthcare,AU
271,UC,5033.902723682338,2.4047961321627547,healthcare,AU
271,ECT,17777.92530214385,6.427139311717578,healthcare,AU
271,KA-ECT,17378.414018344414,7.5903029240088244,healthcare,AU
271,IV-KA,14409.767335189656,5.4859308737612436,healthcare,AU
271,IN-EKA,16915.19880180284,3.9356182303327225,healthcare,AU
271,PO-PSI,21569.7512148241,5.506230202681631,healthcare,AU
271,PO-KA,8160.586179488445,4.292911871317184,healthcare,AU
271,rTMS,11375.865944102856,3.6935083643646553,healthcare,AU
271,UC+Li,5931.55059977647,4.0919937215984445,healthcare,AU
271,UC+AA,7478.5552995369535,3.169981229155718,healthcare,AU
272,UC,4398.055558064823,2.6833843016425116,healthcare,AU
272,ECT,12448.160241144156,6.067194507373681,healthcare,AU
272,KA-ECT,20644.8304356051,6.800300555836958,healthcare,AU
272,IV-KA,8625.567326546923,6.7377185051418484,healthcare,AU
272,IN-EKA,21279.86076458065,4.155833959692099,healthcare,AU
272,PO-PSI,22790.75536379588,6.088709106262734,healthcare,AU
272,PO-KA,10556.888139946066,3.8351325250446786,healthcare,AU
272,rTMS,11952.081438711893,4.699743213486172,healthcare,AU
272,UC+Li,5245.614833910516,3.3612431905698834,healthcare,AU
272,UC+AA,5549.1670536767215,3.098269429459848,healthcare,AU
273,UC,4963.410025657069,3.3298249990411852,healthcare,AU
273,ECT,18270.55041306134,5.901523148302682,healthcare,AU
273,KA-ECT,11114.36227520902,6.980879698651382,healthcare,AU
273,IV-KA,12733.843824921601,5.674592381379529,healthcare,AU
273,IN-EKA,18693.307009963824,5.07485125979836,healthcare,AU
273,PO-PSI,32577.224041761237,6.305387335170008,healthcare,AU
273,PO-KA,7439.947362495373,4.199881309742403,healthcare,AU
273,rTMS,9660.295284644539,4.81836998091532,healthcare,AU
273,UC+Li,5780.039148568563,3.490102827739646,healthcare,AU
273,UC+AA,6324.7610006891755,3.7494916787209824,healthcare,AU
274,UC,6959.837254744675,3.2253065247156942,healthcare,AU
274,ECT,15248.318711356278,6.529426266539388,healthcare,AU
274,KA-ECT,9654.92623924989,7.670635777856336,healthcare,AU
274,IV-KA,12335.416039989608,5.799839435462507,healthcare,AU
274,IN-EKA,17154.15122366518,4.769325872613745,healthcare,AU
274,PO-PSI,22944.875317484137,6.817298387258431,healthcare,AU
274,PO-KA,7431.86024509536,5.749596193265878,healthcare,AU
274,rTMS,10861.724838030075,3.362158670002134,healthcare,AU
274,UC+Li,5845.744448097652,3.174162438921792,healthcare,AU
274,UC+AA,3927.864542251966,3.999735470056895,healthcare,AU
275,UC,5703.142542220004,3.266603658949656,healthcare,AU
275,ECT,15496.210980899114,5.39438594504605,healthcare,AU
275,KA-ECT,16307.34001155597,7.757602697305612,healthcare,AU
275,IV-KA,9371.949925543744,3.727761478624431,healthcare,AU
275,IN-EKA,19091.575968876296,4.914945467583476,healthcare,AU
275,PO-PSI,25677.817082073547,6.582814914811629,healthcare,AU
275,PO-KA,8956.408718346813,4.655261883146353,healthcare,AU
275,rTMS,12391.06277617342,3.2405151095933427,healthcare,AU
275,UC+Li,6605.498177372869,3.8132691816684714,healthcare,AU
275,UC+AA,5264.612799487665,2.4485646956588054,healthcare,AU
276,UC,4254.057873524398,2.669229278742354,healthcare,AU
276,ECT,17260.258390507293,6.008368973047124,healthcare,AU
276,KA-ECT,15002.780186015787,6.449529636974897,healthcare,AU
276,IV-KA,14796.58083538553,5.509130362063867,healthcare,AU
276,IN-EKA,19282.99589857235,4.933996700779369,healthcare,AU
276,PO-PSI,31460.301671632613,5.400662618717407,healthcare,AU
276,PO-KA,9973.262436410156,4.626297779352902,healthcare,AU
276,rTMS,9679.161236049305,5.250450248967141,healthcare,AU
276,UC+Li,4733.232612241684,3.323157120216497,healthcare,AU
276,UC+AA,5274.596265170399,3.676230985268085,healthcare,AU
277,UC,6689.188933651679,3.8349613907023192,healthcare,AU
277,ECT,18671.846259438014,6.341903625763227,healthcare,AU
277,KA-ECT,16721.656578785536,5.495947204755342,healthcare,AU
277,IV-KA,17089.683837954482,5.8282846547039275,healthcare,AU
277,IN-EKA,18032.172380522068,5.7968341333921805,healthcare,AU
277,PO-PSI,20136.177416199997,6.32529762737814,healthcare,AU
277,PO-KA,7741.056298563748,4.883206283928181,healthcare,AU
277,rTMS,9872.852921627757,3.274536054444388,healthcare,AU
277,UC+Li,6090.691647204046,4.024432070937681,healthcare,AU
277,UC+AA,6959.097031804421,3.587557560794543,healthcare,AU
278,UC,3954.470514325947,2.986869603365074,healthcare,AU
278,ECT,13126.468634734269,7.097584672083768,healthcare,AU
278,KA-ECT,18110.220467916984,7.621066308702951,healthcare,AU
278,IV-KA,14719.276065394664,5.984133002584972,healthcare,AU
278,IN-EKA,21092.473737174576,4.401072644893157,healthcare,AU
278,PO-PSI,24986.069446665493,5.573527678387333,healthcare,AU
278,PO-KA,7483.90406494366,4.27527950954985,healthcare,AU
278,rTMS,8040.148850435511,3.021330705433005,healthcare,AU
278,UC+Li,5198.22834200668,3.5966897259620794,healthcare,AU
278,UC+AA,5112.552136401514,3.2078411182358124,healthcare,AU
279,UC,6900.268424310964,3.5115282776261196,healthcare,AU
279,ECT,19930.624527361586,6.812902301546181,healthcare,AU
279,KA-ECT,22086.284380452562,6.348431742578991,healthcare,AU
279,IV-KA,10389.14933244504,3.582601855703769,healthcare,AU
279,IN-EKA,24744.581896169195,5.924194387891932,healthcare,AU
279,PO-PSI,22234.113773263653,5.796838634882212,healthcare,AU
279,PO-KA,6869.206829463557,4.729592130886495,healthcare,AU
279,rTMS,12249.865090606481,3.1286140130594795,healthcare,AU
279,UC+Li,6491.326236770703,3.361664114140427,healthcare,AU
279,UC+AA,7158.752148753365,3.4294970008371455,healthcare,AU
280,UC,4811.797561227178,2.9482065732971097,healthcare,AU
280,ECT,14358.374497336083,7.276252961430625,healthcare,AU
280,KA-ECT,19465.659860446238,7.198525183963625,healthcare,AU
280,IV-KA,8822.620697269293,5.234994179750792,healthcare,AU
280,IN-EKA,23594.6766413567,5.022617943874354,healthcare,AU
280,PO-PSI,28297.657347945693,7.413209440262107,healthcare,AU
280,PO-KA,9557.909103813225,4.555895002619845,healthcare,AU
280,rTMS,8978.021659608547,2.723225201972051,healthcare,AU
280,UC+Li,5797.938093032577,3.3369937520915753,healthcare,AU
280,UC+AA,7546.512672153526,3.1230473865126562,healthcare,AU
281,UC,4679.614940563206,2.11030053474639,healthcare,AU
281,ECT,12180.0965125498,6.881320832640446,healthcare,AU
281,KA-ECT,24005.67670896443,6.912227154628939,healthcare,AU
281,IV-KA,12819.527683935308,6.166734709866963,healthcare,AU
281,IN-EKA,16756.424255199003,5.220088425971265,healthcare,AU
281,PO-PSI,21297.549468339206,6.69185955079281,healthcare,AU
281,PO-KA,8227.104571927599,4.679071088388864,healthcare,AU
281,rTMS,8434.802805162823,4.353516179805393,healthcare,AU
281,UC+Li,8501.65550547722,2.996044152285897,healthcare,AU
281,UC+AA,6524.337389293467,3.315803737084046,healthcare,AU
282,UC,5786.406211995816,2.7202268573552657,healthcare,AU
282,ECT,6500.90912957178,7.58735159533122,healthcare,AU
282,KA-ECT,20661.7714185445,5.431347222562001,healthcare,AU
282,IV-KA,10481.078020551111,6.597727700669128,healthcare,AU
282,IN-EKA,25791.185673831464,5.5631840136073665,healthcare,AU
282,PO-PSI,24119.437830200688,6.066389935050008,healthcare,AU
282,PO-KA,7803.61129231081,5.176943869961303,healthcare,AU
282,rTMS,8248.315187009779,3.5971001725578975,healthcare,AU
282,UC+Li,7212.329504203219,3.4778192722442194,healthcare,AU
282,UC+AA,8929.854297635331,2.8642438965097274,healthcare,AU
283,UC,4945.221639661175,2.5387935075780232,healthcare,AU
283,ECT,15022.088044270702,5.317162450400961,healthcare,AU
283,KA-ECT,16293.28302665763,5.707371521564694,healthcare,AU
283,IV-KA,13734.808082978147,6.001612537831757,healthcare,AU
283,IN-EKA,13078.94907806262,5.800331447300343,healthcare,AU
283,PO-PSI,37487.075632099266,6.036805109389073,healthcare,AU
283,PO-KA,7038.328609663033,6.194598354601828,healthcare,AU
283,rTMS,7362.063003394978,4.010053233434549,healthcare,AU
283,UC+Li,6215.546727158308,4.172573810226208,healthcare,AU
283,UC+AA,7503.634565177504,2.9506830521057745,healthcare,AU
284,UC,4048.8156296120437,2.8290890898769323,healthcare,AU
284,ECT,11979.217917164568,6.538260255827747,healthcare,AU
284,KA-ECT,16025.313370488297,5.655365986039224,healthcare,AU
284,IV-KA,15137.86447093726,5.151629233599673,healthcare,AU
284,IN-EKA,14927.452780098749,4.899044519307475,healthcare,AU
284,PO-PSI,25341.857829838293,4.602826619536773,healthcare,AU
284,PO-KA,8497.471500688644,3.8717054587858413,healthcare,AU
284,rTMS,13422.057618381576,4.261980256038368,healthcare,AU
284,UC+Li,5520.12001186882,3.127416114841325,healthcare,AU
284,UC+AA,6853.045209410927,3.506395370791645,healthcare,AU
285,UC,4974.5058714148,2.891420596431572,healthcare,AU
285,ECT,15175.110872453686,6.016912855010436,healthcare,AU
285,KA-ECT,16798.77925604937,5.1227868049854965,healthcare,AU
285,IV-KA,14434.31557713092,5.709158446225233,healthcare,AU
285,IN-EKA,16906.17662386628,6.139240988813143,healthcare,AU
285,PO-PSI,25435.082401961932,5.171085142419843,healthcare,AU
285,PO-KA,9285.106132205688,4.738828929905558,healthcare,AU
285,rTMS,10789.159970968438,3.7871221976742047,healthcare,AU
285,UC+Li,6540.594868533642,3.3691208548894527,healthcare,AU
285,UC+AA,7778.318032304179,2.2475277729946805,healthcare,AU
286,UC,4566.126537020811,3.861077548904097,healthcare,AU
286,ECT,12698.797633799099,6.016929362005451,healthcare,AU
286,KA-ECT,16432.135315425086,5.906674477700221,healthcare,AU
286,IV-KA,6479.2980594293695,5.338589521033471,healthcare,AU
286,IN-EKA,20543.437696326626,4.968496958876809,healthcare,AU
286,PO-PSI,24275.607190260565,6.03443269668031,healthcare,AU
286,PO-KA,9534.262207326146,4.38573228844247,healthcare,AU
286,rTMS,8851.83484582546,3.859437257555957,healthcare,AU
286,UC+Li,6695.2161117081305,4.206013439271625,healthcare,AU
286,UC+AA,6120.59876516315,3.249466893514442,healthcare,AU
287,UC,5338.357441935959,2.5037109966355886,healthcare,AU
287,ECT,15061.251501638755,5.327460914126324,healthcare,AU
287,KA-ECT,11808.323936912104,7.330071767103031,healthcare,AU
287,IV-KA,11040.313146673043,5.641596285334853,healthcare,AU
287,IN-EKA,19928.4200919666,4.414159970801721,healthcare,AU
287,PO-PSI,24773.728490178317,5.013518955988116,healthcare,AU
287,PO-KA,10086.458537002101,3.6864177930840216,healthcare,AU
287,rTMS,9608.429458062838,3.478864205976376,healthcare,AU
287,UC+Li,6684.505408032955,3.3342843143592487,healthcare,AU
287,UC+AA,6273.866592530306,3.6266007725257774,healthcare,AU
288,UC,5029.430591677552,3.258322222967984,healthcare,AU
288,ECT,12056.022190447606,5.376146444857994,healthcare,AU
288,KA-ECT,18375.227867140467,6.713038280054742,healthcare,AU
288,IV-KA,13566.08668113486,5.444064083136215,healthcare,AU
288,IN-EKA,20820.30135693852,4.0259704820352535,healthcare,AU
288,PO-PSI,34442.18469807128,5.868606411974374,healthcare,AU
288,PO-KA,9046.380455508799,3.998344997868224,healthcare,AU
288,rTMS,10616.019804434682,3.3485776182376275,healthcare,AU
288,UC+Li,6542.481405911605,3.3220129578070834,healthcare,AU
288,UC+AA,7040.866705509794,3.548987015065049,healthcare,AU
289,UC,3767.4596887797197,2.6577541346936013,healthcare,AU
289,ECT,16371.972843260297,8.178577179637397,healthcare,AU
289,KA-ECT,17516.711828684813,7.532022506131539,healthcare,AU
289,IV-KA,11732.5713253538,6.8595719163294095,healthcare,AU
289,IN-EKA,13011.113332138977,5.056772626801615,healthcare,AU
289,PO-PSI,16872.279832189695,3.9947427435706264,healthcare,AU
289,PO-KA,8446.193079676725,4.583698677688475,healthcare,AU
289,rTMS,9430.326124515597,3.9469029549801236,healthcare,AU
289,UC+Li,9717.95932088551,3.3709124309842826,healthcare,AU
289,UC+AA,7714.174105750105,2.8753175901930597,healthcare,AU
290,UC,5295.2325750406035,2.880883162472191,healthcare,AU
290,ECT,13768.44455181081,7.95511882576026,healthcare,AU
290,KA-ECT,22120.147371145187,7.123071982659307,healthcare,AU
290,IV-KA,6239.470160140083,5.247293543723202,healthcare,AU
290,IN-EKA,30812.110257620334,4.861603000016175,healthcare,AU
290,PO-PSI,30516.08786026829,7.1535539215620805,healthcare,AU
290,PO-KA,8328.445873783963,3.9949070208791087,healthcare,AU
290,rTMS,5129.375336434223,4.342081604304477,healthcare,AU
290,UC+Li,5022.292796611742,3.588075225943846,healthcare,AU
290,UC+AA,5250.25152457489,3.0673812297648992,healthcare,AU
291,UC,5033.719054901053,3.134296790522149,healthcare,AU
291,ECT,11655.533437942757,7.457528759009082,healthcare,AU
291,KA-ECT,15910.8682534381,5.492977485592079,healthcare,AU
291,IV-KA,11727.44145009134,5.524062716318522,healthcare,AU
291,IN-EKA,20642.35773268704,5.817279442211047,healthcare,AU
291,PO-PSI,23817.755816320703,5.904304300504983,healthcare,AU
291,PO-KA,6345.22342815036,4.992332101732738,healthcare,AU
291,rTMS,10368.618128156208,3.7899861363529186,healthcare,AU
291,UC+Li,3714.3903678414435,4.222206097527543,healthcare,AU
291,UC+AA,5281.24804976152,2.9043609953151472,healthcare,AU
292,UC,5358.344511076003,2.401721035691657,healthcare,AU
292,ECT,10519.47066524057,4.800841933839468,healthcare,AU
292,KA-ECT,20523.489335169725,6.5093323797463105,healthcare,AU
292,IV-KA,19318.175231183326,4.803951454058389,healthcare,AU
292,IN-EKA,16314.195906284314,4.660764217828759,healthcare,AU
292,PO-PSI,26215.673275692447,5.623837328971751,healthcare,AU
292,PO-KA,8918.498321003768,3.9128469660068075,healthcare,AU
292,rTMS,7236.816563072838,3.100892630295446,healthcare,AU
292,UC+Li,3331.710998475364,3.2409654902624716,healthcare,AU
292,UC+AA,6578.627562649489,2.8842814862584083,healthcare,AU
293,UC,6243.405797187162,3.6140151048040674,healthcare,AU
293,ECT,13995.591037666494,5.06486310944643,healthcare,AU
293,KA-ECT,16016.532121807315,6.460160745474645,healthcare,AU
293,IV-KA,10357.162594304855,5.011596767271229,healthcare,AU
293,IN-EKA,17386.148417100772,4.768075030461344,healthcare,AU
293,PO-PSI,21822.29450592222,6.166658006900474,healthcare,AU
293,PO-KA,8540.553073857292,3.953612947690506,healthcare,AU
293,rTMS,12542.130652014066,3.509968849079693,healthcare,AU
293,UC+Li,4058.6392634215954,3.690389035682526,healthcare,AU
293,UC+AA,5855.628611819924,3.3606457353786943,healthcare,AU
294,UC,2596.3313988994696,3.6962279707415338,healthcare,AU
294,ECT,17016.880224121207,5.299618760669599,healthcare,AU
294,KA-ECT,12824.280066538,8.505039313687774,healthcare,AU
294,IV-KA,10156.550241255103,4.916070605887163,healthcare,AU
294,IN-EKA,10935.791623402869,4.789533076639067,healthcare,AU
294,PO-PSI,23861.401925821236,6.572394477415588,healthcare,AU
294,PO-KA,5901.382357723287,3.587827924655634,healthcare,AU
294,rTMS,10901.925269552954,4.503365035613532,healthcare,AU
294,UC+Li,4114.61717865854,4.0407570431498705,healthcare,AU
294,UC+AA,7052.55857808155,3.745902669537323,healthcare,AU
295,UC,4929.779638482383,1.7388610412560248,healthcare,AU
295,ECT,14544.097853051884,7.348115054937016,healthcare,AU
295,KA-ECT,14871.888933207,6.650831527983293,healthcare,AU
295,IV-KA,11559.666241122553,3.470340284092063,healthcare,AU
295,IN-EKA,26685.390301749903,4.459174592061696,healthcare,AU
295,PO-PSI,27528.677162363994,5.930639091081433,healthcare,AU
295,PO-KA,9886.42858453904,4.7436336734568485,healthcare,AU
295,rTMS,9530.15145695805,3.55324245374036,healthcare,AU
295,UC+Li,6957.420841658567,2.5632793480226916,healthcare,AU
295,UC+AA,7904.24658838625,2.650477624222564,healthcare,AU
296,UC,6252.28366195664,3.0806497713313474,healthcare,AU
296,ECT,16932.371303550328,6.5655910510597755,healthcare,AU
296,KA-ECT,11866.680167006512,6.2253437529441955,healthcare,AU
296,IV-KA,13680.973344028456,5.616659072151891,healthcare,AU
296,IN-EKA,24723.95962122269,5.241964737822303,healthcare,AU
296,PO-PSI,20166.4905464867,5.363148689823492,healthcare,AU
296,PO-KA,8154.376085784856,3.111573560399937,healthcare,AU
296,rTMS,13346.88377124597,4.220873368188778,healthcare,AU
296,UC+Li,7472.441516458647,2.7096980295954154,healthcare,AU
296,UC+AA,8742.391224497358,4.315749455513874,healthcare,AU
297,UC,3679.1216446226827,3.3857008974518834,healthcare,AU
297,ECT,15003.32983406188,5.264452921401404,healthcare,AU
297,KA-ECT,19725.093901481545,7.7502428843536135,healthcare,AU
297,IV-KA,10497.183618327883,6.316141564178656,healthcare,AU
297,IN-EKA,13332.94637284321,4.103146312130214,healthcare,AU
297,PO-PSI,25682.98697794376,6.0203082223778175,healthcare,AU
297,PO-KA,6925.139767363842,4.985756661583132,healthcare,AU
297,rTMS,11061.7886284319,4.429069535467008,healthcare,AU
297,UC+Li,5852.236277577279,3.8012901339891703,healthcare,AU
297,UC+AA,6376.089575758007,4.226909345043298,healthcare,AU
298,UC,4187.454229878014,4.052648714729155,healthcare,AU
298,ECT,15104.663841268226,5.399591288345006,healthcare,AU
298,KA-ECT,22788.277726710105,7.113311249555463,healthcare,AU
298,IV-KA,14127.810245950595,6.356699142979815,healthcare,AU
298,IN-EKA,21351.8222165801,4.644655493112311,healthcare,AU
298,PO-PSI,29878.56688834625,6.000604405963676,healthcare,AU
298,PO-KA,9028.786727912628,3.207761655725123,healthcare,AU
298,rTMS,10893.963434019704,3.6807070874274848,healthcare,AU
298,UC+Li,7983.971564614237,3.8115436739445476,healthcare,AU
298,UC+AA,7335.800844189015,3.443154996675111,healthcare,AU
299,UC,4001.559147123282,3.811628345264027,healthcare,AU
299,ECT,20974.111255250715,6.814330808438573,healthcare,AU
299,KA-ECT,23566.412490007737,6.487766621194719,healthcare,AU
299,IV-KA,10007.216084437548,5.528647324110246,healthcare,AU
299,IN-EKA,21739.764153471595,4.763607991254128,healthcare,AU
299,PO-PSI,27688.84095184242,6.245111585658731,healthcare,AU
299,PO-KA,6502.5398370634175,4.811275810471033,healthcare,AU
299,rTMS,11727.056485043042,4.085734658795196,healthcare,AU
299,UC+Li,7383.177723914031,2.891298103251524,healthcare,AU
299,UC+AA,7655.130590984592,2.6148596468016128,healthcare,AU
300,UC,3885.9186417669125,2.684534583131105,healthcare,AU
300,ECT,12173.819449277265,6.061603345007089,healthcare,AU
300,KA-ECT,17250.47391251084,7.753439037698246,healthcare,AU
300,IV-KA,11197.102403235744,4.390062005261285,healthcare,AU
300,IN-EKA,24560.271385980643,4.497745919830976,healthcare,AU
300,PO-PSI,24706.397864476858,6.357229205552569,healthcare,AU
300,PO-KA,8299.415627604174,5.156507728512885,healthcare,AU
300,rTMS,10958.006286785518,3.569345210151446,healthcare,AU
300,UC+Li,8614.274608789994,3.5971667316691165,healthcare,AU
300,UC+AA,6793.723682729891,3.6819627115277855,healthcare,AU
301,UC,5249.4509459300725,3.1996140964696638,healthcare,AU
301,ECT,22476.55199580206,6.279902857395963,healthcare,AU
301,KA-ECT,16887.836870939114,7.104920660811217,healthcare,AU
301,IV-KA,14678.789838952596,4.445426178866721,healthcare,AU
301,IN-EKA,12137.77643409398,4.647730837627911,healthcare,AU
301,PO-PSI,16830.385204703565,5.660134921979489,healthcare,AU
301,PO-KA,8753.749544193935,3.965550681868642,healthcare,AU
301,rTMS,7146.346846437315,4.034668580857674,healthcare,AU
301,UC+Li,7035.052181538204,2.652513280741694,healthcare,AU
301,UC+AA,8148.325357628378,3.608653101869163,healthcare,AU
302,UC,5954.085102156628,3.609240107435843,healthcare,AU
302,ECT,21606.041773978846,6.215126361104756,healthcare,AU
302,KA-ECT,18383.500530272504,6.625205410076777,healthcare,AU
302,IV-KA,12004.942111889526,6.5730113489454185,healthcare,AU
302,IN-EKA,14619.942064277326,4.483370196700655,healthcare,AU
302,PO-PSI,31885.904682522807,6.816029205521672,healthcare,AU
302,PO-KA,7455.302529774383,5.012641200672432,healthcare,AU
302,rTMS,10682.431684984067,4.750137304500494,healthcare,AU
302,UC+Li,6089.411512592127,4.012816056936291,healthcare,AU
302,UC+AA,10698.816674689668,3.499049577523733,healthcare,AU
303,UC,5049.328165794844,3.36122349261049,healthcare,AU
303,ECT,13904.157425388345,8.410374164419785,healthcare,AU
303,KA-ECT,18630.248631935934,6.754360011797038,healthcare,AU
303,IV-KA,9910.777487449908,6.268054134124507,healthcare,AU
303,IN-EKA,23468.749651310955,4.701587377151544,healthcare,AU
303,PO-PSI,27882.256725612115,4.7931552254297145,healthcare,AU
303,PO-KA,8277.455862609735,4.771653811246017,healthcare,AU
303,rTMS,13414.659619118445,3.6145905986356555,healthcare,AU
303,UC+Li,4465.976845437211,3.0522860195374792,healthcare,AU
303,UC+AA,5128.804099559112,3.8683286788794917,healthcare,AU
304,UC,6548.639295024037,3.1601082889744143,healthcare,AU
304,ECT,18663.884837055444,6.607166704464189,healthcare,AU
304,KA-ECT,17667.10923304732,6.700266142851614,healthcare,AU
304,IV-KA,11224.022521556086,4.416538910583678,healthcare,AU
304,IN-EKA,21057.019054429355,4.975799653871574,healthcare,AU
304,PO-PSI,28726.80362038938,6.074818797150888,healthcare,AU
304,PO-KA,7755.944447646362,3.977284181995422,healthcare,AU
304,rTMS,10144.306473643523,4.369118615408081,healthcare,AU
304,UC+Li,4627.993210699367,3.5437368768403696,healthcare,AU
304,UC+AA,7326.260132141278,2.840967608190868,healthcare,AU
305,UC,4412.143695092,3.115305424383107,healthcare,AU
305,ECT,11599.736945122131,6.779938972199514,healthcare,AU
305,KA-ECT,14866.2596921928,7.956568323729895,healthcare,AU
305,IV-KA,17844.56936347075,4.897470238808726,healthcare,AU
305,IN-EKA,22136.8314494987,4.563954857070788,healthcare,AU
305,PO-PSI,30204.770868988948,4.987793272731828,healthcare,AU
305,PO-KA,8720.880137641569,3.9762066198663883,healthcare,AU
305,rTMS,9586.030821803262,3.4844873624263464,healthcare,AU
305,UC+Li,6986.820565074904,3.0815098227802067,healthcare,AU
305,UC+AA,7772.749963064559,3.027950985868834,healthcare,AU
306,UC,4885.527628201137,3.0738779537000642,healthcare,AU
306,ECT,12714.525985023454,6.6682936908327095,healthcare,AU
306,KA-ECT,23356.17097524044,6.299714692750557,healthcare,AU
306,IV-KA,14929.525358184612,6.548668343441449,healthcare,AU
306,IN-EKA,16735.380043887824,4.126967236945669,healthcare,AU
306,PO-PSI,26509.804500858823,5.562073981786502,healthcare,AU
306,PO-KA,10802.904828744504,4.520884524299899,healthcare,AU
306,rTMS,8395.601183929643,3.4264202444941443,healthcare,AU
306,UC+Li,7307.885950908996,3.214408012957907,healthcare,AU
306,UC+AA,7061.3603192446,3.6779013725562404,healthcare,AU
307,UC,4515.74164806917,2.9770355856299195,healthcare,AU
307,ECT,14950.29477053244,7.046659609212874,healthcare,AU
307,KA-ECT,20067.605174286142,6.801897641870655,healthcare,AU
307,IV-KA,12159.122653741295,5.239754691933558,healthcare,AU
307,IN-EKA,14089.550372322221,5.154560514438877,healthcare,AU
307,PO-PSI,34460.95880416534,5.29302468744715,healthcare,AU
307,PO-KA,6840.455435595945,3.977563337013755,healthcare,AU
307,rTMS,11449.183557446246,4.22424272709822,healthcare,AU
307,UC+Li,5809.754769100252,3.0409904691805174,healthcare,AU
307,UC+AA,7129.327508295894,2.417688936332098,healthcare,AU
308,UC,5143.4265668574935,3.435762193043967,healthcare,AU
308,ECT,11246.402590098967,5.273985378536269,healthcare,AU
308,KA-ECT,23528.03262093201,6.449416324445874,healthcare,AU
308,IV-KA,14839.869614859555,5.392201634361518,healthcare,AU
308,IN-EKA,19352.18073223469,5.263047619697987,healthcare,AU
308,PO-PSI,20580.0057162678,6.1059977147965165,healthcare,AU
308,PO-KA,7427.765877763861,3.707703933956981,healthcare,AU
308,rTMS,10674.964149452799,3.868346096561042,healthcare,AU
308,UC+Li,5811.570205866351,2.894919528292921,healthcare,AU
308,UC+AA,9227.960514867926,3.6383570931930582,healthcare,AU
309,UC,5964.155884171979,2.847277648779159,healthcare,AU
309,ECT,9812.45133148974,8.06233390599161,healthcare,AU
309,KA-ECT,17786.15872197946,6.326080183581952,healthcare,AU
309,IV-KA,13042.003936207784,6.316984551602308,healthcare,AU
309,IN-EKA,19907.797775658135,5.767145100763625,healthcare,AU
309,PO-PSI,30414.999692584344,5.138895050078353,healthcare,AU
309,PO-KA,6989.314841510785,5.07452229796786,healthcare,AU
309,rTMS,4574.774872379124,3.9252721534175055,healthcare,AU
309,UC+Li,4283.002558050393,3.2617230992832376,healthcare,AU
309,UC+AA,6581.6518753591145,3.020877811046246,healthcare,AU
310,UC,4447.738747887392,2.451428175185593,healthcare,AU
310,ECT,21875.73380045606,7.993969603329081,healthcare,AU
310,KA-ECT,13932.769629103008,8.423905076173211,healthcare,AU
310,IV-KA,11001.336273817868,5.5904312313321975,healthcare,AU
310,IN-EKA,19746.904160412338,4.60415081524762,healthcare,AU
310,PO-PSI,29919.261718030735,6.100709224461326,healthcare,AU
310,PO-KA,7285.172865171138,3.7172463337197166,healthcare,AU
310,rTMS,8212.80997256176,3.1793099421989517,healthcare,AU
310,UC+Li,6014.668258098203,2.901667203857802,healthcare,AU
310,UC+AA,6628.215282474042,3.8850509268051856,healthcare,AU
311,UC,6199.299572921585,2.983861552948691,healthcare,AU
311,ECT,14738.74582157055,8.003899639536806,healthcare,AU
311,KA-ECT,19822.64642125549,6.704974186111129,healthcare,AU
311,IV-KA,8434.954707198869,5.77571125271532,healthcare,AU
311,IN-EKA,23317.29509033145,4.6210090852918135,healthcare,AU
311,PO-PSI,26456.013775690164,5.7091413640679765,healthcare,AU
311,PO-KA,7723.951401201496,3.007306765462601,healthcare,AU
311,rTMS,9556.43719256773,4.484684651204027,healthcare,AU
311,UC+Li,5242.31693332013,3.526263184107658,healthcare,AU
311,UC+AA,5941.669010631312,3.3802208381463865,healthcare,AU
312,UC,4783.476802463826,2.5303792296589966,healthcare,AU
312,ECT,18997.654402995384,7.243145610825772,healthcare,AU
312,KA-ECT,15882.826326251388,7.448009478476,healthcare,AU
312,IV-KA,13343.530007050951,5.949610864507823,healthcare,AU
312,IN-EKA,13222.976416019688,5.603963924619577,healthcare,AU
312,PO-PSI,22151.50518537134,5.713737653246986,healthcare,AU
312,PO-KA,11956.8226283903,4.681124028432607,healthcare,AU
312,rTMS,9227.355049105649,2.8973528136220468,healthcare,AU
